"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000000486.9",1265.73290756618,1.07661408209674,0.418783239309971,0.00495918278043695,0.0137940220058163
"ENSMUSG00000000531.4",72.5602314517447,8.75211975816573,3.15214382753117,4.11099539930856e-06,2.13123373153021e-05
"ENSMUSG00000000532.10",601.098715315184,2.79325576254197,0.462423262404664,1.80506341157499e-10,1.60831561147508e-09
"ENSMUSG00000000555.6",169.384587079889,3.19111303674484,0.838539577533399,1.13619382260865e-05,5.50538511877824e-05
"ENSMUSG00000000561.10",1065.55703358742,1.25053013350253,0.308276535646575,2.13717937838771e-05,9.8638078331133e-05
"ENSMUSG00000000568.11",3060.68915089789,-1.12743110522398,0.326105633432119,0.000273013222237671,0.00102805412157175
"ENSMUSG00000000594.7",2262.07477310162,1.28555663942411,0.309615394809333,1.29704092336849e-05,6.23264812255017e-05
"ENSMUSG00000000628.6",1170.13718930577,1.35861964786459,0.338355409187819,2.25179286565925e-05,0.000103500444113116
"ENSMUSG00000000631.15",2664.60679207735,0.795609345316203,0.266325805530181,0.00193317292014063,0.00598465047655724
"ENSMUSG00000000686.11",229.110206193567,2.70762673186946,0.651738400913268,3.64189937374528e-06,1.90248224039669e-05
"ENSMUSG00000000708.10",2692.1557178097,-1.61325273079645,0.280554846962977,2.52771133238397e-09,1.98936476390743e-08
"ENSMUSG00000000711.2",2121.66857051194,-0.925010000900104,0.374071815053949,0.00771516457383299,0.020321389152781
"ENSMUSG00000000731.11",20.0460139538704,0.544927306443752,1.24521905902692,0.0138188921984602,0.0334587414634956
"ENSMUSG00000000738.13",1677.58742601124,-1.0266498740061,0.410595342498885,0.00626319324913478,0.0169334580224577
"ENSMUSG00000000740.7",15764.0292973971,1.08401817707616,0.250040582907148,7.50076587917211e-06,3.72917009677556e-05
"ENSMUSG00000000751.9",5657.36266843381,-0.904370875819889,0.231480182217694,5.7267421771106e-05,0.000244076840378841
"ENSMUSG00000000753.11",393.047494625976,4.7080753270391,1.47432420451621,5.32312544304573e-05,0.000228117284803871
"ENSMUSG00000000759.10",3442.11986224571,-1.5249286022767,0.271272843249069,5.98958775114725e-09,4.55360009496841e-08
"ENSMUSG00000000776.8",259.368874139039,3.40261127590574,0.727149482968756,2.26982026329284e-07,1.40369991460395e-06
"ENSMUSG00000000787.8",17550.6839569167,1.16818429429696,0.257714191891658,2.78722786333332e-06,1.4838028972342e-05
"ENSMUSG00000000791.8",121.194777858727,2.4474418137886,1.20539348837236,0.0036687667739279,0.0105665022103595
"ENSMUSG00000000804.10",21372.7385840958,-5.36355940401944,0.191397046711418,4.68027369152395e-174,2.61527007777085e-171
"ENSMUSG00000000823.12",574.023446196443,3.57802874337697,0.606923838127402,3.63380443033837e-10,3.14113282414774e-09
"ENSMUSG00000000826.12",2922.72466763535,-0.570023466519425,0.251872254314519,0.0190198231230955,0.0439523012216032
"ENSMUSG00000000838.13",6052.14051047963,-1.65434204186779,0.314878170498864,4.05300604500986e-08,2.76551821108698e-07
"ENSMUSG00000000861.11",2380.48253621007,1.4025788316772,0.305232294157945,1.53146572121813e-06,8.43218781629729e-06
"ENSMUSG00000000881.8",375.468897897074,3.69981293313661,0.570811168497435,7.28096690264148e-12,7.36380143236772e-11
"ENSMUSG00000000902.9",2241.1690046931,-0.950103714147137,0.327015677119064,0.00214795004647455,0.00656639828588137
"ENSMUSG00000000903.3",194.92853892114,-12.4659922777965,3.33234026763342,6.69513520387049e-13,7.40820971709743e-12
"ENSMUSG00000000915.11",972.135765019465,1.2046621261849,0.524370509235503,0.00868858388552998,0.0224825937188214
"ENSMUSG00000000934.8",121.179158049888,5.00712075957558,1.37947670838552,1.92502925965738e-05,8.97467455202604e-05
"ENSMUSG00000000938.11",132.287366926513,5.43727871239738,1.28900435421927,2.11868131409442e-06,1.14503930363804e-05
"ENSMUSG00000000976.9",486.042953707981,1.36784842438583,0.585382112549419,0.00621076456964513,0.016806230103194
"ENSMUSG00000000982.5",1312.63473804637,3.11310153787511,0.352412702083439,1.26336666586756e-19,2.08508806478522e-18
"ENSMUSG00000000983.9",18.7127786030836,0.489818459976639,1.19867357013992,0.0188115506932476,0.0435586091677597
"ENSMUSG00000001014.5",950.61005605755,-5.49707124512124,0.654115218140958,3.12666994968974e-18,4.84355228047978e-17
"ENSMUSG00000001018.11",646.690929028866,1.05296651203766,0.379431844741583,0.00279387145432344,0.00828837936563225
"ENSMUSG00000001029.11",265.524211559922,1.4652769192193,0.566877927754065,0.00289859885117269,0.00856658058659764
"ENSMUSG00000001052.11",769.817222453471,1.29153237976008,0.445581709249103,0.00144916695690767,0.00463768995863724
"ENSMUSG00000001056.3",480.37860213408,1.00984958907964,0.448965417483935,0.0125592395289846,0.0307803668030221
"ENSMUSG00000001065.10",437.749397490171,-1.1234160623408,0.501429960180192,0.0108044140001129,0.0271646892890512
"ENSMUSG00000001082.8",421.62549167062,1.37457252340989,0.598927402765013,0.00682650138950875,0.0182545617399169
"ENSMUSG00000001089.10",462.447954186229,1.13736360033969,0.443663726474146,0.00467186792976624,0.0130855792390123
"ENSMUSG00000001098.11",1517.02694007368,1.14664424681152,0.302005521084408,7.0118269182543e-05,0.00029473356730801
"ENSMUSG00000001100.6",621.305399083067,1.57647037508112,0.882965007205473,0.0155514351013404,0.0370572271695967
