"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000084353.1",405.293424491073,-1.57428277763041,0.895771564995422,0.0152016966330786,0.0339098997287332
"ENSMUSG00000084416.3",3136.22895086196,1.50511522351908,0.267312524134148,5.53743823925922e-09,3.42249556955544e-08
"ENSMUSG00000084756.1",147.208103621266,-2.8769067739448,2.52420367890543,0.0058876151793409,0.014729429603989
"ENSMUSG00000084758.1",32.0584132200646,-0.235947311194619,1.06139444816302,0.015699625019151,0.0348586482410897
"ENSMUSG00000084792.1",228.628793965782,-2.53177251913719,0.960480877936616,0.000788960485235077,0.00239781476449942
"ENSMUSG00000084862.1",115.667669110041,-9.14713623614793,2.23680430972221,1.5223190897089e-06,7.17437460802331e-06
"ENSMUSG00000084866.1",267.566277382693,-3.61087398053937,0.930032142796339,6.97943703096961e-06,3.00738162512799e-05
"ENSMUSG00000084881.1",14.1703221083719,-0.341767133490712,1.10718415896611,0.0145489716023759,0.0326693337897043
"ENSMUSG00000084904.1",50.5456438781852,-10.0325676639417,3.61594513635215,4.03132850611661e-06,1.80174961431032e-05
"ENSMUSG00000084957.2",530.685078504073,-1.35736945361895,0.479620388879156,0.00158929035111007,0.00453825945809118
"ENSMUSG00000085006.3",139.69085101461,-2.09303537435128,1.26056444044945,0.00863157954211737,0.0207132857667418
"ENSMUSG00000085030.1",209.114761015482,-3.94150895567055,1.10578061576895,2.16160768695642e-05,8.65748310144574e-05
"ENSMUSG00000085118.1",948.781131951242,-10.4369332631824,0.729465149096701,8.01508113371082e-45,2.056697457121e-43
"ENSMUSG00000085148.1",200.760660492998,-7.11359742192623,1.07078752776574,4.21592853154786e-13,3.58956889788483e-12
"ENSMUSG00000085169.1",94.8241378897645,-2.40909659175895,1.06283905394627,0.00217847208499313,0.00603091518618911
"ENSMUSG00000085172.1",235.67487294066,-1.40425377035084,0.621606262725198,0.00694999955935246,0.0170885252671143
"ENSMUSG00000085206.1",51.2352495198802,-9.9557695790223,3.70614095646987,8.27489339298369e-06,3.52577264150519e-05
"ENSMUSG00000085208.3",4621.27711424892,-2.0376276754801,0.165159156274693,1.16732044982874e-35,2.40626457822731e-34
"ENSMUSG00000085279.1",18.8838198183732,-0.425730626310432,1.15828807888584,0.00561652970935238,0.0141057731461848
"ENSMUSG00000085334.3",1080.52562958357,-2.03004684995952,0.340589109950582,4.97352516820804e-10,3.38458962407134e-09
"ENSMUSG00000085342.1",120.743345103886,2.72108451614046,1.74007915900289,0.0054030028916512,0.0136153166928799
"ENSMUSG00000085399.3",342.525066750367,-1.84961364859286,0.503883220225703,5.00724543095711e-05,0.000188046514632689
"ENSMUSG00000085403.1",38.9023441322132,-0.264747999810209,1.07235892256238,0.00916955738793449,0.0218527658294042
"ENSMUSG00000085438.1",18113.5461475015,-1.84375171642732,0.15522485039161,2.90988485032783e-33,5.70590464129501e-32
"ENSMUSG00000085447.1",20.3731570723448,-0.440137665454131,1.16851630674712,0.00455714346665944,0.0116857281554605
"ENSMUSG00000085483.1",734.921334367431,-15.027610300612,3.52926663920453,1.43436726831688e-19,1.71055192743271e-18
"ENSMUSG00000085492.3",124.52739801287,3.68595741859111,1.11978353058345,5.857425828138e-05,0.000217831255872509
"ENSMUSG00000085498.1",37.1975886762476,-5.89801553349124,2.15225607076586,0.000287848501346279,0.000954556427258617
"ENSMUSG00000085550.1",94.0974185059595,9.08627011764639,3.1088821285063,9.63877018710146e-07,4.63801541204756e-06
"ENSMUSG00000085589.3",40.699623636886,6.80156061705857,3.64181640389992,0.000680347773765175,0.00209813839969894
"ENSMUSG00000085628.2",30.4169935937635,-0.219412037184553,1.05572623908951,0.020081449046158,0.0432083571134841
"ENSMUSG00000085636.1",33.7514827407637,0.892630168969423,1.73889545205835,0.0028820730211026,0.00774257992293682
"ENSMUSG00000085666.3",131.512902475101,9.76883063416763,3.06660365640117,3.89976134462262e-08,2.21611867476206e-07
"ENSMUSG00000085711.4",100.495059979406,3.72715472641162,1.17644437838054,0.000108093576356993,0.000384777971040691
"ENSMUSG00000085715.1",21.3591898422749,0.543216559875255,1.24312402307016,0.0148957932785554,0.0333074055535969
"ENSMUSG00000085743.1",51.4566167806189,7.60158677040998,3.35064913006844,0.000132796170303048,0.000465584311571322
"ENSMUSG00000085762.1",76.0959920851366,8.58009963002914,3.18530190132809,8.35741595297068e-06,3.55584395734884e-05
"ENSMUSG00000085765.1",16.2951811789109,-0.351866513473382,1.11280888008693,0.0114649043490194,0.0265710775294001
"ENSMUSG00000085787.3",907.137546761917,1.83556123176072,0.395706798679819,8.1431569848805e-07,3.95414699530102e-06
"ENSMUSG00000085793.1",795.964426842943,-1.58680214015902,0.352298021454603,1.89509067233152e-06,8.81394827384686e-06
"ENSMUSG00000085823.3",157.725816397172,10.124348012443,3.06518889234572,6.38051540061843e-09,3.91754169585e-08
"ENSMUSG00000085873.1",180.209955215843,-12.6725827421802,3.38147901904955,1.14006325511038e-12,9.43166282701931e-12
"ENSMUSG00000085913.1",60.0202439814209,-1.61686007453618,2.18761114048583,0.0227983504048224,0.0483206848582986
"ENSMUSG00000085972.1",19.1940250580599,0.477129676999079,1.18827064251144,0.022096741707971,0.047041311234406
"ENSMUSG00000086013.1",63.258481756537,8.15231381579605,3.23805801855187,3.07677397182052e-05,0.000120156460305969
